RuleID,RunID,StrategyID,BinMode,ReferenceAnchor,AnchorMode,AnchorID,AnchorLabel,BodyBinIndex,BodyBin,BodyPointBin,BodyPointMin,BodyPointMax,BodyRatioMinPct,BodyRatioMaxPct,BodyMin,BodyMax,GapBinIndex,GapBin,GapPointBin,GapPointMin,GapPointMax,GapRatioMinPct,GapRatioMaxPct,GapMin,GapMax,Penetrate,TriggerCount,FillCount,FillRate,TotalTrades,LongTrades,ShortTrades,WinTrades,LossTrades,FlatTrades,WinRate,RawNetPoints,NetPoints,NetProfitTWD,TotalReturnRate,GrossProfitNetPoints,GrossLossNetPoints,PFNet,AvgNetPoints,MaxDrawdownNetPoints,MaxDrawdownRate,TotalFeeTWD,TotalTaxTWD,TotalSlippageTWD
1276,G1276,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,18,0.265%~0.275%,53~55,53,55.0,0.265,0.27499999999999997,0.00265,0.00275,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1277,G1277,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,19,0.280%~0.290%,56~58,56,58.0,0.27999999999999997,0.29,0.0028,0.0029,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1278,G1278,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,20,0.295%~0.305%,59~61,59,61.0,0.295,0.305,0.00295,0.00305,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1279,G1279,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,21,0.310%~0.320%,62~64,62,64.0,0.31,0.32,0.0031,0.0032,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1280,G1280,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,22,0.325%~0.335%,65~67,65,67.0,0.325,0.335,0.00325,0.00335,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1281,G1281,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,23,0.340%~0.350%,68~70,68,70.0,0.33999999999999997,0.35000000000000003,0.0034,0.0035,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1282,G1282,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,24,0.355%~0.365%,71~73,71,73.0,0.35500000000000004,0.365,0.00355,0.00365,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1283,G1283,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,25,0.370%~0.380%,74~76,74,76.0,0.37,0.38,0.0037,0.0038,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1284,G1284,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,26,0.385%~0.395%,77~79,77,79.0,0.385,0.395,0.00385,0.00395,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1285,G1285,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,27,0.400%~0.410%,80~82,80,82.0,0.4,0.41000000000000003,0.004,0.0041,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1286,G1286,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,28,0.415%~0.425%,83~85,83,85.0,0.415,0.42500000000000004,0.00415,0.00425,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1287,G1287,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,29,0.430%~0.440%,86~88,86,88.0,0.43,0.44,0.0043,0.0044,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1288,G1288,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,30,0.445%~0.455%,89~91,89,91.0,0.445,0.455,0.00445,0.00455,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1289,G1289,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,31,0.460%~0.470%,92~94,92,94.0,0.45999999999999996,0.47000000000000003,0.0046,0.0047,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1290,G1290,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,32,0.475%~0.485%,95~97,95,97.0,0.475,0.485,0.00475,0.00485,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1291,G1291,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,33,0.490%~0.500%,98~100,98,100.0,0.49,0.5,0.0049,0.005,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1292,G1292,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,38,1.855%~1.900%,371~380,371,380.0,1.855,1.9,0.01855,0.019,34,0.505%以上,101以上,101,,0.505,,0.00505,,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1293,G1293,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,1,0.010%~0.020%,2~4,2,4.0,0.01,0.02,0.0001,0.0002,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1294,G1294,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,2,0.025%~0.035%,5~7,5,7.0,0.025,0.034999999999999996,0.00025,0.00035,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1295,G1295,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,3,0.040%~0.050%,8~10,8,10.0,0.04,0.05,0.0004,0.0005,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1296,G1296,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,4,0.055%~0.065%,11~13,11,13.0,0.055,0.065,0.00055,0.00065,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1297,G1297,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,5,0.070%~0.080%,14~16,14,16.0,0.06999999999999999,0.08,0.0007,0.0008,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1298,G1298,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,6,0.085%~0.095%,17~19,17,19.0,0.08499999999999999,0.095,0.00085,0.00095,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1299,G1299,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,7,0.100%~0.110%,20~22,20,22.0,0.1,0.11,0.001,0.0011,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1300,G1300,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,8,0.115%~0.125%,23~25,23,25.0,0.11499999999999999,0.125,0.00115,0.00125,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1301,G1301,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,9,0.130%~0.140%,26~28,26,28.0,0.13,0.13999999999999999,0.0013,0.0014,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1302,G1302,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,10,0.145%~0.155%,29~31,29,31.0,0.145,0.155,0.00145,0.00155,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1303,G1303,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,11,0.160%~0.170%,32~34,32,34.0,0.16,0.16999999999999998,0.0016,0.0017,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1304,G1304,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,12,0.175%~0.185%,35~37,35,37.0,0.17500000000000002,0.185,0.00175,0.00185,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1305,G1305,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,13,0.190%~0.200%,38~40,38,40.0,0.19,0.2,0.0019,0.002,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1306,G1306,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,14,0.205%~0.215%,41~43,41,43.0,0.20500000000000002,0.215,0.00205,0.00215,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1307,G1307,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,15,0.220%~0.230%,44~46,44,46.0,0.22,0.22999999999999998,0.0022,0.0023,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1308,G1308,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,16,0.235%~0.245%,47~49,47,49.0,0.23500000000000001,0.245,0.00235,0.00245,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1309,G1309,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,17,0.250%~0.260%,50~52,50,52.0,0.25,0.26,0.0025,0.0026,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1310,G1310,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,18,0.265%~0.275%,53~55,53,55.0,0.265,0.27499999999999997,0.00265,0.00275,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1311,G1311,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,19,0.280%~0.290%,56~58,56,58.0,0.27999999999999997,0.29,0.0028,0.0029,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1312,G1312,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,20,0.295%~0.305%,59~61,59,61.0,0.295,0.305,0.00295,0.00305,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1313,G1313,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,21,0.310%~0.320%,62~64,62,64.0,0.31,0.32,0.0031,0.0032,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1314,G1314,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,22,0.325%~0.335%,65~67,65,67.0,0.325,0.335,0.00325,0.00335,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1315,G1315,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,23,0.340%~0.350%,68~70,68,70.0,0.33999999999999997,0.35000000000000003,0.0034,0.0035,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1316,G1316,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,24,0.355%~0.365%,71~73,71,73.0,0.35500000000000004,0.365,0.00355,0.00365,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1317,G1317,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,25,0.370%~0.380%,74~76,74,76.0,0.37,0.38,0.0037,0.0038,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1318,G1318,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,26,0.385%~0.395%,77~79,77,79.0,0.385,0.395,0.00385,0.00395,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1319,G1319,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,27,0.400%~0.410%,80~82,80,82.0,0.4,0.41000000000000003,0.004,0.0041,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1320,G1320,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,28,0.415%~0.425%,83~85,83,85.0,0.415,0.42500000000000004,0.00415,0.00425,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1321,G1321,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,29,0.430%~0.440%,86~88,86,88.0,0.43,0.44,0.0043,0.0044,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1322,G1322,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,30,0.445%~0.455%,89~91,89,91.0,0.445,0.455,0.00445,0.00455,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1323,G1323,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,31,0.460%~0.470%,92~94,92,94.0,0.45999999999999996,0.47000000000000003,0.0046,0.0047,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1324,G1324,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,32,0.475%~0.485%,95~97,95,97.0,0.475,0.485,0.00475,0.00485,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1325,G1325,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,33,0.490%~0.500%,98~100,98,100.0,0.49,0.5,0.0049,0.005,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1326,G1326,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,39,1.905%~1.950%,381~390,381,390.0,1.905,1.95,0.01905,0.0195,34,0.505%以上,101以上,101,,0.505,,0.00505,,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1327,G1327,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,40,1.955%~2.000%,391~400,391,400.0,1.955,2.0,0.01955,0.02,1,0.010%~0.020%,2~4,2,4.0,0.01,0.02,0.0001,0.0002,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1328,G1328,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,40,1.955%~2.000%,391~400,391,400.0,1.955,2.0,0.01955,0.02,2,0.025%~0.035%,5~7,5,7.0,0.025,0.034999999999999996,0.00025,0.00035,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1329,G1329,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,40,1.955%~2.000%,391~400,391,400.0,1.955,2.0,0.01955,0.02,3,0.040%~0.050%,8~10,8,10.0,0.04,0.05,0.0004,0.0005,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1330,G1330,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,40,1.955%~2.000%,391~400,391,400.0,1.955,2.0,0.01955,0.02,4,0.055%~0.065%,11~13,11,13.0,0.055,0.065,0.00055,0.00065,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1331,G1331,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,40,1.955%~2.000%,391~400,391,400.0,1.955,2.0,0.01955,0.02,5,0.070%~0.080%,14~16,14,16.0,0.06999999999999999,0.08,0.0007,0.0008,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1332,G1332,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,40,1.955%~2.000%,391~400,391,400.0,1.955,2.0,0.01955,0.02,6,0.085%~0.095%,17~19,17,19.0,0.08499999999999999,0.095,0.00085,0.00095,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1333,G1333,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,40,1.955%~2.000%,391~400,391,400.0,1.955,2.0,0.01955,0.02,7,0.100%~0.110%,20~22,20,22.0,0.1,0.11,0.001,0.0011,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1334,G1334,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,40,1.955%~2.000%,391~400,391,400.0,1.955,2.0,0.01955,0.02,8,0.115%~0.125%,23~25,23,25.0,0.11499999999999999,0.125,0.00115,0.00125,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1335,G1335,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,40,1.955%~2.000%,391~400,391,400.0,1.955,2.0,0.01955,0.02,9,0.130%~0.140%,26~28,26,28.0,0.13,0.13999999999999999,0.0013,0.0014,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1336,G1336,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,40,1.955%~2.000%,391~400,391,400.0,1.955,2.0,0.01955,0.02,10,0.145%~0.155%,29~31,29,31.0,0.145,0.155,0.00145,0.00155,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1337,G1337,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,40,1.955%~2.000%,391~400,391,400.0,1.955,2.0,0.01955,0.02,11,0.160%~0.170%,32~34,32,34.0,0.16,0.16999999999999998,0.0016,0.0017,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
1338,G1338,A01_A08_BODY_GAP_ANCHOR_RATIO_ROD_P1,anchor_ratio,20000.0,1,A01,C[1] 前收,40,1.955%~2.000%,391~400,391,400.0,1.955,2.0,0.01955,0.02,12,0.175%~0.185%,35~37,35,37.0,0.17500000000000002,0.185,0.00175,0.00185,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
